# 1 Added members to the execution of scenario Entry point for DispatcherForwardTest.testContentCanBeReadViaInputStreamAfterForwardWithoutQuery
Name;Average;N
org.eclipse.jetty.http.pathmap.PathMappings.put(org.eclipse.jetty.http.pathmap.PathSpec,java.lang.Object);60510.0;60
org.eclipse.jetty.http.pathmap.ServletPathSpec(java.lang.String);8845.366666666665;60
org.eclipse.jetty.util.component.ContainerLifeCycle.updateBean(java.lang.Object,java.lang.Object);81775.2;10
org.eclipse.jetty.io.AbstractEndPoint.isOpen();5739.020833333334;96
org.eclipse.jetty.servlet.Holder(org.eclipse.jetty.servlet.Source);12295.6;40
org.eclipse.jetty.io.AbstractEndPoint.close(java.lang.Throwable);4084.05;20
org.eclipse.jetty.http.pathmap.PathSpec.getPrefix();619.675;40
org.eclipse.jetty.http.pathmap.ServletPathSpec.assertValidServletPathSpec(java.lang.String);1577.8666666666666;60
org.eclipse.jetty.util.URIUtil.encodePath(java.lang.StringBuilder,java.lang.String,int);1825.0;10
org.eclipse.jetty.server.handler.ErrorHandler();1046.2;10
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();625.625;136
org.eclipse.jetty.http.pathmap.MappedResource.compareTo(org.eclipse.jetty.http.pathmap.MappedResource);6712.416666666666;60
org.eclipse.jetty.util.thread.Locker$UnLock.close();8189.700000000001;60
org.eclipse.jetty.server.Server.setErrorHandler(org.eclipse.jetty.server.handler.ErrorHandler);97997.9;10
org.eclipse.jetty.util.thread.Locker$Lock();782.75;20
org.eclipse.jetty.util.AbstractTrie.isCaseInsensitive();609.6636363636362;220
org.eclipse.jetty.servlet.ServletHandler.isEnsureDefaultServlet();796.65;20
org.eclipse.jetty.util.URIUtil.encodePath(java.lang.String);10470.5;10
# 45 Added members to the execution of scenario Entry point for PostServletTest.testBadSplitPost
Name;Average;N
Entry point for PostServletTest.testBadSplitPost;3.654765068E8;10
9
Name;Average;N
org.eclipse.jetty.io.AbstractEndPoint.onOpen();28376.7;10
org.eclipse.jetty.util.thread.Locker$UnLock.close();45753.475;40
org.eclipse.jetty.util.thread.Locker$Lock();429.7;10
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);462.3;10
org.eclipse.jetty.io.AbstractEndPoint.isOpen();59092.56;50
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();20295.32;50
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);1.15338854E7;10
org.eclipse.jetty.io.AbstractEndPoint$State.values();8612.6;10
org.eclipse.jetty.io.AbstractEndPoint$State(java.lang.String,int);735.4833333333333;60
# 46 Added members to the execution of scenario Entry point for AsyncServletTest.testStartTimeoutStart
Name;Average;N
Entry point for AsyncServletTest.testStartTimeoutStart;4.44303786E7;10
1
Name;Average;N
org.eclipse.jetty.servlet.ErrorPageErrorHandler.addErrorPage(int,java.lang.String);13653.0;10
# 47 Added members to the execution of scenario Entry point for AsyncContextTest.testStartCompleteThrow
Name;Average;N
Entry point for AsyncContextTest.testStartCompleteThrow;2.064557855E8;10
13
Name;Average;N
org.eclipse.jetty.io.AbstractEndPoint$State(java.lang.String,int);699.0666666666667;60
org.eclipse.jetty.io.AbstractEndPoint.onOpen();34849.9;10
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);478.8;10
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();15401.942857142858;70
org.eclipse.jetty.io.AbstractEndPoint.close(java.lang.Throwable);32278.2;10
org.eclipse.jetty.servlet.AsyncContextTest.readHeader(java.io.BufferedReader);33503.0;10
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();69484.7;10
org.eclipse.jetty.io.AbstractEndPoint$State.values();9934.7;10
org.eclipse.jetty.util.thread.Locker$Lock();479.7;10
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);1.20866601E7;10
org.eclipse.jetty.io.AbstractEndPoint.close();92086.0;10
org.eclipse.jetty.util.thread.Locker$UnLock.close();34512.6;30
org.eclipse.jetty.io.AbstractEndPoint.isOpen();54482.520000000004;50
# 48 Added members to the execution of scenario Entry point for PostServletTest.testGoodPost
Name;Average;N
Entry point for PostServletTest.testGoodPost;2.0073033503E9;10
8
Name;Average;N
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);79689.8;10
org.eclipse.jetty.io.AbstractEndPoint.onOpen();26989.4;10
org.eclipse.jetty.io.AbstractEndPoint.isOpen();32970.32;50
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();1017.6833333333333;60
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();53227.9;10
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);533.8;10
org.eclipse.jetty.util.thread.Locker$UnLock.close();48951.65;60
org.eclipse.jetty.util.thread.Locker$Lock();501.8;10
# 49 Added members to the execution of scenario Entry point for ErrorPageTest.testGlobalErrorCode
Name;Average;N
Entry point for ErrorPageTest.testGlobalErrorCode;9234546.4;10
52
Name;Average;N
org.eclipse.jetty.server.LocalConnector.getResponse(java.lang.String,boolean,long,java.util.concurrent.TimeUnit);9033465.8;10
org.eclipse.jetty.io.AbstractEndPoint.isOutputShutdown();7578.428571428572;7
org.eclipse.jetty.util.ByteArrayOutputStream2();667.6;10
org.eclipse.jetty.http.HttpVersion.lookAheadGet(java.nio.ByteBuffer);18450.1;10
org.eclipse.jetty.server.LocalConnector.getResponse(java.lang.String);9048948.7;10
org.eclipse.jetty.http.HttpParser.setResponseStatus(int);705.7;10
org.eclipse.jetty.http.HttpParser(org.eclipse.jetty.http.HttpParser.ResponseHandler);873.8;10
org.eclipse.jetty.http.HttpVersion.lookAheadGet(byte[],int,int);2883.3;10
org.eclipse.jetty.http.HttpParser.parseNext(java.nio.ByteBuffer);2465377.0;10
org.eclipse.jetty.http.HttpField.getHeader();481.66666666666663;30
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.parsedHeader(org.eclipse.jetty.http.HttpField);601.4;30
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.headerComplete();848.9;10
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpParser$State();584.9362318840582;690
org.eclipse.jetty.util.ArrayTrie.getBest(int,byte[],int,int);6915.85;60
org.eclipse.jetty.util.thread.Locker$UnLock(org.eclipse.jetty.util.thread.Locker);635.4;10
org.eclipse.jetty.util.ArrayTrie.getBest(java.nio.ByteBuffer,int,int);22098.133333333335;30
org.eclipse.jetty.io.AbstractEndPoint(org.eclipse.jetty.util.thread.Scheduler);39008.9;10
org.eclipse.jetty.util.BufferUtil.isEmpty(java.nio.ByteBuffer);1204.2592592592594;27
org.eclipse.jetty.http.HttpParser.parseContent(java.nio.ByteBuffer);47696.3;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.startResponse(org.eclipse.jetty.http.HttpVersion,int,java.lang.String);1000.6;10
org.eclipse.jetty.util.Utf8StringBuilder(int);724.1;10
org.eclipse.jetty.util.ByteArrayOutputStream2.getBuf();559.3;10
org.eclipse.jetty.io.AbstractEndPoint.onOpen();15901.1;10
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpParser$CharState();530.9424657534244;730
org.eclipse.jetty.http.HttpVersion.asString();617.7;10
org.eclipse.jetty.http.HttpParser.parsedHeader();27269.85;40
org.eclipse.jetty.util.thread.Locker$Lock();528.2;10
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpHeader();590.2666666666667;30
org.eclipse.jetty.http.HttpField.getValue();501.26666666666665;30
org.eclipse.jetty.util.thread.Locker$UnLock.close();12691.9;20
org.eclipse.jetty.http.HttpField(org.eclipse.jetty.http.HttpHeader,java.lang.String,java.lang.String);777.0333333333333;30
org.eclipse.jetty.http.HttpParser.parseLine(java.nio.ByteBuffer);395472.6;10
org.eclipse.jetty.http.HttpField.getName();548.1333333333333;30
org.eclipse.jetty.http.HttpParser.quickStart(java.nio.ByteBuffer);61133.0;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint.waitForResponse(boolean,long,java.util.concurrent.TimeUnit);4932114.8;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1(org.eclipse.jetty.server.LocalConnector.LocalEndPoint);906.2;10
org.eclipse.jetty.http.HttpParser.setHeadResponse(boolean);809.2;10
org.eclipse.jetty.http.HttpParser.parseHeaders(java.nio.ByteBuffer);1872208.2;10
org.eclipse.jetty.http.HttpParser.takeString();1572.975;40
org.eclipse.jetty.http.HttpParser(org.eclipse.jetty.http.HttpParser.ResponseHandler,int,org.eclipse.jetty.http.HttpCompliance);32410.4;10
org.eclipse.jetty.io.AbstractEndPoint.isOpen();7218.7;30
org.eclipse.jetty.http.HttpParser.next(java.nio.ByteBuffer);10018.80410958904;730
org.eclipse.jetty.util.Utf8Appendable(java.lang.Appendable);1344.2;10
org.eclipse.jetty.http.HttpParser.$SWITCH_TABLE$org$eclipse$jetty$http$HttpTokens$EndOfContent();624.6;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.content(java.nio.ByteBuffer);936.1;10
org.eclipse.jetty.util.ByteArrayOutputStream2.getCount();925.4;20
org.eclipse.jetty.http.HttpParser.setState(org.eclipse.jetty.http.HttpParser.State);581.80625;160
org.eclipse.jetty.io.AbstractEndPoint.$SWITCH_TABLE$org$eclipse$jetty$io$AbstractEndPoint$State();715.1351351351351;37
org.eclipse.jetty.http.HttpParser.convertContentLength(java.lang.String);9631.1;10
org.eclipse.jetty.http.HttpParser.compliance();6753.9;10
org.eclipse.jetty.io.ByteArrayEndPoint.waitForOutput(long,java.util.concurrent.TimeUnit);2123637.8;10
org.eclipse.jetty.server.LocalConnector$LocalEndPoint$1.messageComplete();699.5;10
# 50 Added members to the execution of scenario Entry point for AsyncServletIOTest.testWrite
Name;Average;N
Entry point for AsyncServletIOTest.testWrite;6.88874016E7;10
0
